No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
1453,TYGO,"Tigo Energy, Inc.",302.42M,4.000
1454,EFTY,"Etoiles Capital Group Co., Ltd",302.05M,15.02
1455,OTLY,Oatly Group AB,301.95M,9.67
1456,NEWT,"NewtekOne, Inc.",301.58M,10.46
1457,BBBY,"Bed Bath & Beyond, Inc.",301.57M,4.370
1458,PHOE,Phoenix Asia Holdings Limited,301.27M,13.95
1459,MLP,"Maui Land & Pineapple Company, Inc.",301.26M,15.26
1460,BCYC,Bicycle Therapeutics plc,300.44M,4.310
1461,KELYA,"Kelly Services, Inc.",300.38M,8.78
1462,TOYO,"TOYO Co., Ltd.",300.30M,7.95
