No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
481,PZZA,"Papa John's International, Inc.",1.04B,31.76
482,SENEA,Seneca Foods Corporation,1.04B,151.78
483,PBT,Permian Basin Royalty Trust,1.04B,22.22
484,PLTK,Playtika Holding Corp.,1.04B,2.730
485,HFWA,Heritage Financial Corporation,1.04B,25.17
486,CIM,Chimera Investment Corporation,1.04B,12.41
487,PNTG,"The Pennant Group, Inc.",1.03B,29.84
488,HLIT,Harmonic Inc.,1.03B,9.38
489,TK,Teekay Corporation Ltd.,1.03B,12.00
490,EVLV,"Evolv Technologies Holdings, Inc.",1.03B,5.75
491,OSBC,"Old Second Bancorp, Inc.",1.03B,19.57
492,COLL,"Collegium Pharmaceutical, Inc.",1.03B,32.44
493,GOOS,Canada Goose Holdings Inc.,1.03B,10.56
494,MLKN,"MillerKnoll, Inc.",1.03B,15.02
495,REAL,"The RealReal, Inc.",1.02B,8.57
496,VSTS,Vestis Corporation,1.02B,7.71
497,RUM,Rumble Inc.,1.02B,4.710
498,GSHD,"Goosehead Insurance, Inc.",1.01B,41.10
499,GSBD,"Goldman Sachs BDC, Inc.",1.01B,8.99
500,BH.A,Biglari Holdings Inc.,1.01B,"1,610.02"
