No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
970,AGMB,AgomAb Therapeutics NV,528.79M,10.85
971,NXDR,"Nextdoor Holdings, Inc.",527.31M,1.360
972,PAR,PAR Technology Corporation,527.17M,12.81
973,ULH,"Universal Logistics Holdings, Inc.",526.74M,19.99
974,ERII,"Energy Recovery, Inc.",521.42M,9.87
975,BMM,Blue Moon Metals Inc.,520.88M,5.76
976,KFRC,Kforce Inc.,518.36M,28.36
977,GTN.A,"Gray Media, Inc.",516.30M,12.51
978,OXM,"Oxford Industries, Inc.",516.00M,34.66
979,CMPS,COMPASS Pathways plc,515.98M,5.37
980,OWLS,Obook Holdings Inc.,515.24M,5.83
981,ITRG,Integra Resources Corp.,514.42M,2.560
982,MLR,"Miller Industries, Inc.",514.00M,45.20
983,TRC,Tejon Ranch Co.,513.29M,19.06
984,FWRD,Forward Air Corporation,512.44M,16.24
985,CWCO,Consolidated Water Co. Ltd.,512.29M,32.09
986,MCS,The Marcus Corporation,511.50M,16.62
987,CPS,Cooper-Standard Holdings Inc.,511.30M,28.99
988,BALY,Bally's Corporation,511.08M,10.53
989,PD,"PagerDuty, Inc.",510.73M,6.01
990,UNTY,"Unity Bancorp, Inc.",509.84M,50.90
991,MAX,"MediaAlpha, Inc.",509.80M,9.07
992,EMBC,Embecta Corp.,507.51M,8.57
993,CARE,"Carter Bankshares, Inc.",507.12M,22.88
994,REAX,The Real Brokerage Inc.,506.19M,2.400
995,CEVA,"CEVA, Inc.",505.68M,18.22
996,AMBQ,"Ambiq Micro, Inc.",505.41M,23.77
997,AVR,Anteris Technologies Global Corp.,504.63M,5.19
998,BETR,Better Home & Finance Holding Company,504.35M,30.66
999,MCTA,Charming Medical Limited,504.26M,29.11
1000,FFIC,Flushing Financial Corporation,504.19M,14.88
